חודש,ריבית,אינפלציה,קרן תחילת תקופה,תשלום חודשי,"ע""ח קרן","ע""ח ריבית",הצמדה לקרן,הצמדה לריבית,פרעון מוקדם,קרן סוף תקופה
0,72273,nan,90,81143,562,250,311,0,0,0
0,71910,nan,91,80892,562,251,310,0,0,0
0,71547,nan,92,80641,562,252,309,0,0,0
0,71182,nan,93,80388,562,253,308,0,0,0
0,70816,nan,94,80135,562,254,307,0,0,0
0,70448,nan,95,79881,562,255,306,0,0,0
0,70079,nan,96,79625,562,256,305,0,0,0
0,69709,nan,97,79369,562,257,304,0,0,0
0,69337,nan,98,79112,562,258,303,0,0,0
0,68964,nan,99,78853,562,259,302,0,0,0
0,68590,nan,100,78594,562,260,301,0,0,0
0,68214,nan,101,78334,562,261,300,0,0,0
0,67837,nan,102,78073,562,262,299,0,0,0
0,67458,nan,103,77810,562,263,298,0,0,0
0,67078,nan,104,77547,562,264,297,0,0,0
0,66697,nan,105,77283,562,265,296,0,0,0
0,66314,nan,106,77018,562,266,295,0,0,0
0,65930,nan,107,76751,562,267,294,0,0,0
0,65545,nan,108,76484,562,268,293,0,0,0
0,65158,nan,109,76216,562,269,292,0,0,0
0,64769,nan,110,75946,562,270,291,0,0,0
0,64380,nan,111,75676,562,271,290,0,0,0
0,63988,nan,112,75405,562,272,289,0,0,0
0,63596,nan,113,75132,562,274,288,0,0,0
0,63202,nan,114,74859,562,275,287,0,0,0
0,62806,nan,115,74584,562,276,286,0,0,0
0,62409,nan,116,74308,562,277,285,0,0,0
0,62011,nan,117,74032,562,278,284,0,0,0
0,61611,nan,118,73754,562,279,283,0,0,0
0,61210,nan,119,73475,562,280,282,0,0,0
0,60807,nan,120,73195,562,281,281,0,0,0
0,60402,nan,121,72914,562,282,280,0,0,0
0,59997,nan,122,72632,562,283,278,0,0,0
0,59589,nan,123,72349,562,284,277,0,0,0
0,59181,nan,124,72065,562,285,276,0,0,0
0,58770,nan,125,71780,562,286,275,0,0,0
0,58359,nan,126,71493,562,287,274,0,0,0
0,57945,nan,127,71206,562,289,273,0,0,0
0,57530,nan,128,70917,562,290,272,0,0,0
0,57114,nan,129,70628,562,291,271,0,0,0
0,56696,nan,130,70337,562,292,270,0,0,0
0,56277,nan,131,70045,562,293,269,0,0,0
0,55856,nan,132,69752,562,294,267,0,0,0
0,55434,nan,133,69458,562,295,266,0,0,0
0,55010,nan,134,69163,562,296,265,0,0,0
0,54584,nan,135,68866,562,298,264,0,0,0
0,54157,nan,136,68569,562,299,263,0,0,0
0,53728,nan,137,68270,562,300,262,0,0,0
0,53298,nan,138,67970,562,301,261,0,0,0
0,52866,nan,139,67669,562,302,259,0,0,0
0,52433,nan,140,67367,562,303,258,0,0,0
0,51998,nan,141,67064,562,304,257,0,0,0
0,51561,nan,142,66759,562,306,256,0,0,0
0,51123,nan,143,66454,562,307,255,0,0,0
0,50683,nan,144,66147,562,308,254,0,0,0
0,50242,nan,145,65839,562,309,252,0,0,0
0,49799,nan,146,65530,562,310,251,0,0,0
0,49354,nan,147,65220,562,312,250,0,0,0
0,48908,nan,148,64908,562,313,249,0,0,0
0,48460,nan,149,64595,562,314,248,0,0,0
0,48010,nan,150,64281,562,315,246,0,0,0
0,47559,nan,151,63966,562,316,245,0,0,0
0,47106,nan,152,63650,562,318,244,0,0,0
0,46651,nan,153,63332,562,319,243,0,0,0
0,46195,nan,154,63014,562,320,242,0,0,0
0,45737,nan,155,62694,562,321,240,0,0,0
0,45278,nan,156,62373,562,322,239,0,0,0
0,44816,nan,157,62050,562,324,238,0,0,0
0,44354,nan,158,61726,562,325,237,0,0,0
0,43889,nan,159,61402,562,326,235,0,0,0
0,43423,nan,160,61075,562,327,234,0,0,0
0,42955,nan,161,60748,562,329,233,0,0,0
0,42485,nan,162,60419,562,330,232,0,0,0
0,42013,nan,163,60089,562,331,230,0,0,0
0,41540,nan,164,59758,562,332,229,0,0,0
0,41065,nan,165,59426,562,334,228,0,0,0
0,40588,nan,166,59092,562,335,227,0,0,0
0,40110,nan,167,58757,562,336,225,0,0,0
0,39630,nan,168,58421,562,338,224,0,0,0
0,39148,nan,169,58083,562,339,223,0,0,0
0,38664,nan,170,57744,562,340,221,0,0,0
0,38179,nan,171,57404,562,341,220,0,0,0
0,37691,nan,172,57063,562,343,219,0,0,0
0,37202,nan,173,56720,562,344,217,0,0,0
0,36711,nan,174,56376,562,345,216,0,0,0
0,36219,nan,175,56030,562,347,215,0,0,0
0,35724,nan,176,55684,562,348,213,0,0,0
0,35228,nan,177,55336,562,349,212,0,0,0
0,34730,nan,178,54986,562,351,211,0,0,0
0,34230,nan,179,54635,562,352,209,0,0,0
0,33728,nan,180,54283,562,353,208,0,0,0
0,33225,nan,181,53930,562,355,207,0,0,0
0,32719,nan,182,53575,562,356,205,0,0,0
0,32212,nan,183,53219,562,358,204,0,0,0
0,31703,nan,184,52861,562,359,203,0,0,0
0,31192,nan,185,52503,562,360,201,0,0,0
0,30679,nan,186,52142,562,362,200,0,0,0
0,30164,nan,187,51781,562,363,198,0,0,0
0,29647,nan,188,51418,562,364,197,0,0,0
0,29129,nan,189,51053,562,366,196,0,0,0
0,28608,nan,190,50687,562,367,194,0,0,0
0,28086,nan,191,50320,562,369,193,0,0,0
0,27562,nan,192,49951,562,370,191,0,0,0
0,27036,nan,193,49581,562,371,190,0,0,0
0,26507,nan,194,49210,562,373,189,0,0,0
0,25977,nan,195,48837,562,374,187,0,0,0
0,25445,nan,196,48463,562,376,186,0,0,0
0,24911,nan,197,48087,562,377,184,0,0,0
0,24375,nan,198,47710,562,379,183,0,0,0
0,23838,nan,199,47331,562,380,181,0,0,0
0,23298,nan,200,46951,562,382,180,0,0,0
0,22756,nan,201,46570,562,383,179,0,0,0
0,22212,nan,202,46187,562,384,177,0,0,0
0,21666,nan,203,45802,562,386,176,0,0,0
0,21118,nan,204,45416,562,387,174,0,0,0
0,20569,nan,205,45029,562,389,173,0,0,0
0,20017,nan,206,44640,562,390,171,0,0,0
0,19463,nan,207,44249,562,392,170,0,0,0
0,18907,nan,208,43857,562,393,168,0,0,0
0,18349,nan,209,43464,562,395,167,0,0,0
0,17789,nan,210,43069,562,396,165,0,0,0
0,17227,nan,211,42673,562,398,164,0,0,0
0,16663,nan,212,42275,562,399,162,0,0,0
0,16097,nan,213,41875,562,401,161,0,0,0
0,15528,nan,214,41474,562,403,159,0,0,0
0,14958,nan,215,41072,562,404,157,0,0,0
0,14386,nan,216,40668,562,406,156,0,0,0
0,13811,nan,217,40262,562,407,154,0,0,0
0,13235,nan,218,39855,562,409,153,0,0,0
0,12656,nan,219,39446,562,410,151,0,0,0
0,12075,nan,220,39036,562,412,150,0,0,0
0,11492,nan,221,38624,562,413,148,0,0,0
0,10907,nan,222,38210,562,415,146,0,0,0
0,10320,nan,223,37795,562,417,145,0,0,0
0,9730,nan,224,37379,562,418,143,0,0,0
0,9139,nan,225,36961,562,420,142,0,0,0
0,8545,nan,226,36541,562,421,140,0,0,0
0,7949,nan,227,36119,562,423,138,0,0,0
0,7351,nan,228,35696,562,425,137,0,0,0
0,6750,nan,229,35271,562,426,135,0,0,0
0,6148,nan,230,34845,562,428,134,0,0,0
0,5543,nan,231,34417,562,430,132,0,0,0
0,4936,nan,232,33988,562,431,130,0,0,0
0,4327,nan,233,33556,562,433,129,0,0,0
0,3716,nan,234,33124,562,435,127,0,0,0
0,3102,nan,235,32689,562,436,125,0,0,0
0,2486,nan,236,32253,562,438,124,0,0,0
0,1868,nan,237,31815,562,440,122,0,0,0
0,1248,nan,238,31375,562,441,120,0,0,0
0,625,nan,239,30934,562,443,119,0,0,0
0,0,nan,240,30491,562,445,117,0,0,0
0,0,nan,241,30046,562,446,115,0,0,0
nan,nan,nan,242,29600,562,448,113,0,0,0
nan,nan,nan,243,29152,562,450,112,0,0,0
nan,nan,nan,244,28702,562,451,110,0,0,0
nan,nan,nan,245,28251,562,453,108,0,0,0
nan,nan,nan,246,27798,562,455,107,0,0,0
nan,nan,nan,247,27343,562,457,105,0,0,0
nan,nan,nan,248,26886,562,458,103,0,0,0
nan,nan,nan,249,26427,562,460,101,0,0,0
nan,nan,nan,250,25967,562,462,100,0,0,0
nan,nan,nan,251,25505,562,464,98,0,0,0
nan,nan,nan,252,25041,562,466,96,0,0,0
nan,nan,nan,253,24576,562,467,94,0,0,0
nan,nan,nan,254,24109,562,469,92,0,0,0
nan,nan,nan,255,23639,562,471,91,0,0,0
nan,nan,nan,256,23169,562,473,89,0,0,0
nan,nan,nan,257,22696,562,475,87,0,0,0
nan,nan,nan,258,22221,562,476,85,0,0,0
nan,nan,nan,259,21745,562,478,83,0,0,0
nan,nan,nan,260,21267,562,480,82,0,0,0
nan,nan,nan,261,20787,562,482,80,0,0,0
nan,nan,nan,262,20305,562,484,78,0,0,0
nan,nan,nan,263,19821,562,486,76,0,0,0
nan,nan,nan,264,19336,562,487,74,0,0,0
nan,nan,nan,265,18848,562,489,72,0,0,0
nan,nan,nan,266,18359,562,491,70,0,0,0
nan,nan,nan,267,17868,562,493,68,0,0,0
nan,nan,nan,268,17375,562,495,67,0,0,0
nan,nan,nan,269,16880,562,497,65,0,0,0
nan,nan,nan,270,16383,562,499,63,0,0,0
nan,nan,nan,271,15884,562,501,61,0,0,0
nan,nan,nan,272,15384,562,503,59,0,0,0
nan,nan,nan,273,14881,562,504,57,0,0,0
nan,nan,nan,274,14377,562,506,55,0,0,0
nan,nan,nan,275,13870,562,508,53,0,0,0
nan,nan,nan,276,13362,562,510,51,0,0,0
nan,nan,nan,277,12852,562,512,49,0,0,0
nan,nan,nan,278,12339,562,514,47,0,0,0
nan,nan,nan,279,11825,562,516,45,0,0,0
nan,nan,nan,280,11309,562,518,43,0,0,0
nan,nan,nan,281,10791,562,520,41,0,0,0
nan,nan,nan,282,10271,562,522,39,0,0,0
nan,nan,nan,283,9749,562,524,37,0,0,0
nan,nan,nan,284,9224,562,526,35,0,0,0
nan,nan,nan,285,8698,562,528,33,0,0,0
nan,nan,nan,286,8170,562,530,31,0,0,0
nan,nan,nan,287,7640,562,532,29,0,0,0
nan,nan,nan,288,7108,562,534,27,0,0,0
nan,nan,nan,289,6573,562,536,25,0,0,0
nan,nan,nan,290,6037,562,538,23,0,0,0
nan,nan,nan,291,5499,562,540,21,0,0,0
nan,nan,nan,292,4958,562,543,19,0,0,0
nan,nan,nan,293,4416,562,545,17,0,0,0
nan,nan,nan,294,3871,562,547,15,0,0,0
nan,nan,nan,295,3324,562,549,13,0,0,0
nan,nan,nan,296,2776,562,551,11,0,0,0
nan,nan,nan,297,2225,562,553,9,0,0,0
nan,nan,nan,298,1672,562,555,6,0,0,0
nan,nan,nan,299,1117,562,557,4,0,0,0
nan,nan,nan,300,559,562,559,2,0,0,0
nan,nan,nan,301,0,0,0,0,0,0,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
